"","status","geometry","type","source","sYear","Financiado","Fase","Quantidade de UH","Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Logradouro"," Número do Logradouro"," Bairro"," CEP"," Município"," Código do Município"," Região"," Longitude","Latitude","id"
"1046","Funciona","POINT (-47.742209 -21.196015)","Atendimento Individual","Casa Paulista","2014"," UNIVERSIDADE DE SAO PAULO-USP"," Entregue"," 1"," "," SPE"," 28192,78"," 117688,87"," FRANCISCO CRISTOFANI"," 795"," PQ DOS LAGOS"," 14094160"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.742209"," -21.196015",1046
"1047","Funciona","POINT (-46.973946 -22.057691)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 90000"," RUA VEREADOR RAMIRO DEFENDE,"," 94"," RESIDENCIAL MONTE LIBANO"," 13860000"," AGUAÍ"," 3500303"," ESP"," -46.973946"," -22.057691",1047
"1048","Funciona","POINT (-49.092488 -22.352804)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 34500"," 121000"," "," "," TERRA BRANCA"," 17054050"," BAURU"," 3506003"," ESP"," -49.092488"," -22.352804",1048
"1049","Funciona","POINT (-47.479364 -23.520567)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 3100"," 139631,50"," LUIZA DE CARVALHO"," 0"," JD PAGLIATO"," 18046161"," SOROCABA"," 3552205"," RMS"," -47.479364"," -23.520567",1049
"1050","Funciona","POINT (-45.470014 -22.928815)","Atendimento Individual","Casa Paulista","2014"," MINISTERIO PUBLICO DE SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 135876"," PADRE JOS MARIA GUIMARAES ALVES SN BL"," 5"," ALTO DO CARDOSO"," 12420015"," PINDAMONHANGABA"," 3538006"," RMVPLN"," -45.470014"," -22.928815",1050
"1051","Funciona","POINT (-47.763239 -21.21727)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 141900"," R JOAO MOBIGLIA"," 325"," JARDIM MANOEL PENNA"," 14098300"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.763239"," -21.21727",1051
"1052","Funciona","POINT (-49.970853 -22.229532)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 114985"," R DO ALGODAO, BL"," 8"," PQ MIRABILIS - HIGIENOPOLIS"," 17526560"," MARÍLIA"," 3529005"," ESP"," -49.970853"," -22.229532",1052
"1053","Funciona","POINT (-46.420182 -23.46633)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 30402,71"," 170000"," JOSE MIGUEL ACKEL"," 1"," PIMENTAS"," 7241090"," GUARULHOS"," 3518800"," RMSP"," -46.420182"," -23.46633",1053
"1054","Funciona","POINT (-46.330491 -23.55076)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 14406,71"," 138600"," SANTA MONICA"," 0"," GUAIO"," 8664015"," SUZANO"," 3552502"," RMSP"," -46.330491"," -23.55076",1054
"1055","Funciona","POINT (-49.866807 -22.994122)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 110000"," JOSE JUSTINO DE CARVALHO"," 0"," AGUA DO JACU"," 19900000"," OURINHOS"," 3534708"," ESP"," -49.866807"," -22.994122",1055
"1056","Funciona","POINT (-47.163469 -22.774912)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 10921,11"," 189898,03"," AVENIDA BRASILIA"," 1760"," VILA MONTE ALEGRE"," 13140526"," PAULÍNIA"," 3536505"," RMC"," -47.163469"," -22.774912",1056
"1057","Funciona","POINT (-47.491793 -23.545529)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 21028,14"," 99000"," RUA MARIA EUGENIA OLIVEIRA,"," 470"," JARDIM TATIANA"," 18119155"," VOTORANTIM"," 3557006"," RMS"," -47.491793"," -23.545529",1057
"1058","Funciona","POINT (-46.551302 -23.498043)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 27553,26"," 170000"," GUARULHOS"," 2845"," PONTE GRANDE"," 7031000"," GUARULHOS"," 3518800"," RMSP"," -46.551302"," -23.498043",1058
"1059","Funciona","POINT (-46.401193 -23.600701)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 19435,11"," 140000"," REI DAVI"," 29"," C TIRADENTES"," 8471730"," SÃO PAULO"," 3550308"," RMSP"," -46.401193"," -23.600701",1059
"1060","Funciona","POINT (-51.377587 -22.110826)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 111550"," RUA ALVINO GOMES TEIXEIRA,"," 495"," VILA FURQUIM"," 19030440"," PRESIDENTE PRUDENTE"," 3541406"," ESP"," -51.377587"," -22.110826",1060
"1061","Funciona","POINT (-45.015814 -22.667089)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 10150,34"," 137500"," GOIAS"," 206"," JD DA FONTE"," 12630000"," CACHOEIRA PAULISTA"," 3508603"," RMVPLN"," -45.015814"," -22.667089",1061
"1062","Funciona","POINT (-45.559279 -22.997835)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 26232,16"," 180000"," RUA CLAUDIO ANTONIO MARCONDES,"," 200"," PQ SAO LUIZ AREA 2"," 12061480"," TAUBATÉ"," 3554102"," RMVPLN"," -45.559279"," -22.997835",1062
"1063","Funciona","POINT (-47.833591 -21.128853)","Atendimento Individual","Casa Paulista","2014"," HOSPITAL DAS CLINICAS FAC.MED. RIB.PRETO"," Entregue"," 1"," "," SPE"," 34500"," 124000"," JOAO BATISTA SANTANNA"," 215"," "," 14065659"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.833591"," -21.128853",1063
"1064","Funciona","POINT (-46.27526 -23.494775)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 129940"," DO RENZI"," 4"," ITAPETI FURNAS"," 8695450"," SUZANO"," 3552502"," RMSP"," -46.27526"," -23.494775",1064
"1065","Funciona","POINT (-47.457277 -23.477398)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 19326,68"," 144000"," R LUZERNE PROENCA ARRUDA"," 345"," VL ODIN ANTAO"," 18075730"," SOROCABA"," 3552205"," RMS"," -47.457277"," -23.477398",1065
"1066","Funciona","POINT (-54.638559 -16.46727)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 4083,44"," 115000"," RUA GOULART"," 155"," SANTA LUZIA"," 16011073"," ARAÇATUBA"," 3502804"," ESP"," -54.638559"," -16.46727",1066
"1067","Funciona","POINT (-46.756572 -21.969874)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 24274,48"," 115000"," RUA NOVE NR"," 100"," JARDIM DAS ROSAS"," 13870970"," SÃO JOÃO DA BOA VISTA"," 3549102"," ESP"," -46.756572"," -21.969874",1067
"1068","Funciona","POINT (-46.197855 -23.556255)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 21877,82"," 143000"," MANOEL CLEMENTE"," 436"," VL POMAR"," 8738410"," MOGI DAS CRUZES"," 3530607"," RMSP"," -46.197855"," -23.556255",1068
"1069","Funciona","POINT (-48.525575 -22.143024)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 18936,06"," 90000"," RUA  PROFESSORA OLIVIA CAMPANHA AFFONSO DO AMARAL"," 46"," JARDIM SANTANA"," 17240000"," BOCAINA"," 3506805"," ESP"," -48.525575"," -22.143024",1069
"1070","Funciona","POINT (-47.826621 -21.191956)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 122000"," JURUA"," 0"," JD MARIA GORET"," 14030410"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.826621"," -21.191956",1070
"1071","Funciona","POINT (-49.860005 -22.95233)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 100000"," R NOBORU ENDO"," 47"," JARDIM ANCHIETA"," 19915640"," OURINHOS"," 3534708"," ESP"," -49.860005"," -22.95233",1071
"1072","Funciona","POINT (-47.792505 -21.104936)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 14787,70"," 118000"," LARA NILSA RAFFAINI CACA"," 630"," QUINTINO FACCI"," 14070530"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.792505"," -21.104936",1072
"1073","Funciona","POINT (-45.545436 -22.965315)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 165000"," RUA "," 12"," AGUA QUENTE"," 12072400"," TAUBATÉ"," 3554102"," RMVPLN"," -45.545436"," -22.965315",1073
"1074","Funciona","POINT (-45.014187 -22.663662)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 3100"," 130000"," ANTONIO MARTINS LARA"," 354"," VILA CARMEN"," 12630000"," CACHOEIRA PAULISTA"," 3508603"," RMVPLN"," -45.014187"," -22.663662",1074
"1075","Funciona","POINT (-47.30135 -21.274661)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 17035,73"," 90000"," CEARA"," 100"," VILA HONORATO"," 14240000"," CAJURU"," 3509403"," ESP"," -47.30135"," -21.274661",1075
"1076","Funciona","POINT (-48.932354 -23.082656)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 34500"," 98000"," MARIA JOAQUINA F PEREIRA"," 0"," CHACARA TINOCO"," 18706882"," AVARÉ"," 3504503"," RMS"," -48.932354"," -23.082656",1076
"1077","Funciona","POINT (-47.769992 -21.181409)","Atendimento Individual","Casa Paulista","2014"," UNIVERSIDADE DE SAO PAULO-USP"," Entregue"," 1"," "," SPE"," 19701,80"," 144000"," RUA PROFESSOR STEFANO BARUFFI,"," 1319"," JARDIM ZARA"," 14092060"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.769992"," -21.181409",1077
"1078","Funciona","POINT (-47.41711 -22.570671)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 145000"," RUA JACINTO MARIA CABRAL DE VASCONCELOS"," 366"," JD NOSSA SENHORA DO AMPARO"," 13482276"," LIMEIRA"," 3526902"," ESP"," -47.41711"," -22.570671",1078
"1079","Funciona","POINT (-49.741077 -21.676466)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 100000"," JOSE TELLES"," 180"," "," 16404315"," LINS"," 3527108"," ESP"," -49.741077"," -21.676466",1079
"1080","Funciona","POINT (-45.944205 -23.122751)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 25034,78"," 165172,11"," JOAQUIM MOREIRA AVILA"," 11"," JARDIM M GERAIS"," 12213266"," SÃO JOSÉ DOS CAMPOS"," 3549904"," RMVPLN"," -45.944205"," -23.122751",1080
"1081","Funciona","POINT (-46.399828 -23.437437)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 154000"," FERNANDO LUZ"," 0"," BONSUCESSO"," 7251365"," GUARULHOS"," 3518800"," RMSP"," -46.399828"," -23.437437",1081
"1082","Funciona","POINT (-51.022673 -21.737895)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 6857,11"," 90000"," R DOS ANGELINS"," 0"," RS SANTA LUCIA"," 17780000"," LUCÉLIA"," 3527405"," ESP"," -51.022673"," -21.737895",1082
"1083","Funciona","POINT (-50.089392 -20.422149)","Atendimento Individual","Casa Paulista","2014"," AGRICULTURA ABASTECIMENTO"," Entregue"," 1"," "," SPE"," 24392,12"," 90000"," RUA RUY PEDROSO"," 521"," JARDIM BARRETO"," 15520000"," VALENTIM GENTIL"," 3556107"," ESP"," -50.089392"," -20.422149",1083
"1084","Funciona","POINT (-46.480616 -23.550882)","Atendimento Individual","Casa Paulista","2014"," HOSPITAL DAS CLINICAS FAC.MED. DA USP"," Entregue"," 1"," "," SPE"," 17753,33"," 150000"," R CESAR DIAZ"," 78"," C H P MANOEL P"," 03591000"," SÃO PAULO"," 3550308"," RMSP"," -46.480616"," -23.550882",1084
"1085","Funciona","POINT (-46.405612 -23.497498)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 28057,97"," 118900"," DOM JOAO NERY"," 819"," VILA LOURDES"," 8110000"," SÃO PAULO"," 3550308"," RMSP"," -46.405612"," -23.497498",1085
"1086","Funciona","POINT (-46.53027 -22.938078)","Atendimento Individual","Casa Paulista","2014"," SEGURANCA PUBLICA"," Entregue"," 1"," "," SPE"," 3100"," 115000"," "," "," JARDIM RECREIO"," 12910060"," BRAGANÇA PAULISTA"," 3507605"," UR BRAGANTINA"," -46.53027"," -22.938078",1086
"1087","Funciona","POINT (-48.208061 -21.791838)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 114000"," PAULINO RODELLA"," 1234"," PQ LARANJEIRAS"," 14801719"," ARARAQUARA"," 3503208"," ESP"," -48.208061"," -21.791838",1087
"1088","Funciona","POINT (-45.396675 -22.945492)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," ABIGAIL CORREARD"," 77"," VISTA ALEGRE"," 12442130"," PINDAMONHANGABA"," 3538006"," RMVPLN"," -45.396675"," -22.945492",1088
"1089","Funciona","POINT (-47.78768 -21.213708)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 29175,60"," 143325,99"," GUILHERMINA CUNHA COELHO"," 160"," CITY RIBEIRAO"," 14021520"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.78768"," -21.213708",1089
"1090","Funciona","POINT (-50.886993 -20.237382)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 6070,02"," 90000"," RUA ANTONIO RODRIGO MARTINS"," 21"," CENTRO"," 15770000"," TRÊS FRONTEIRAS"," 3554904"," ESP"," -50.886993"," -20.237382",1090
"1091","Funciona","POINT (-48.941039 -23.078495)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 34500"," 94900"," MILTON BRANCO"," 0"," RS SAO ROGERIO"," 18706727"," AVARÉ"," 3504503"," RMS"," -48.941039"," -23.078495",1091
"1092","Funciona","POINT (-46.399603 -23.436807)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 12205,37"," 130016,80"," "," "," BONSUCESSO"," 7251000"," GUARULHOS"," 3518800"," RMSP"," -46.399603"," -23.436807",1092
"1093","Funciona","POINT (-47.818395 -21.269227)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 11345,63"," 130000"," "," "," CHAC S FRANCIS"," 14096000"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.818395"," -21.269227",1093
"1094","Funciona","POINT (-49.367038 -23.203251)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 25783,77"," 90000"," JOSE RODRIGUES TUCUNDUVA"," 0"," DORETO"," 18800000"," PIRAJU"," 3538808"," ESP"," -49.367038"," -23.203251",1094
"1095","Funciona","POINT (-46.425994 -23.447441)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 139800"," BELA VISTA X JOSE MIGUEL"," 0"," PIMENTAS"," 7241090"," GUARULHOS"," 3518800"," RMSP"," -46.425994"," -23.447441",1095
"1096","Funciona","POINT (-45.913039 -23.23938)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 31929,38"," 140500"," RAIMUNDO BARBOSA NOGUEIR"," 0"," JD VENEZA"," 12237828"," SÃO JOSÉ DOS CAMPOS"," 3549904"," RMVPLN"," -45.913039"," -23.23938",1096
"1097","Funciona","POINT (-50.475809 -21.225856)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 112169,07"," ONORIO DE O. CAMARGO JR"," 370"," TRAITU"," 16026340"," ARAÇATUBA"," 3502804"," ESP"," -50.475809"," -21.225856",1097
"1098","Funciona","POINT (-47.482939 -21.710507)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 33279,79"," 90000"," JULIO NORI"," 57"," VILA NORI"," 13670000"," SANTA RITA DO PASSA QUATRO"," 3547502"," ESP"," -47.482939"," -21.710507",1098
"1099","Funciona","POINT (-47.793555 -21.104883)","Atendimento Individual","Casa Paulista","2014"," HOSPITAL DAS CLINICAS FAC.MED. RIB.PRETO"," Entregue"," 1"," "," SPE"," 14688,48"," 97000"," LARA NILSA RAFAINI CAÇÃO"," 630"," QUINTINO FACCI II"," 14070530"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.793555"," -21.104883",1099
"1100","Funciona","POINT (-47.7502 -21.125039)","Atendimento Individual","Casa Paulista","2014"," HOSPITAL DAS CLINICAS FAC.MED. RIB.PRETO"," Entregue"," 1"," "," SPE"," 26220,02"," 125205"," R ANTONIA MUGNATTO MARINCE"," 2255"," PALMEIRAS"," 14079300"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.7502"," -21.125039",1100
"1101","Funciona","POINT (-48.02817 -23.564433)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 31504,43"," 100000"," MIGUEL JANEZ"," 0"," VILA PRADO"," 18212480"," ITAPETININGA"," 3522307"," ESP"," -48.02817"," -23.564433",1101
"1102","Funciona","POINT (-48.832756 -21.758639)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 115000"," "," "," SAO BENEDITO"," 14940000"," IBITINGA"," 3519600"," ESP"," -48.832756"," -21.758639",1102
"1103","Funciona","POINT (-50.800026 -21.779384)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 25517,50"," 89991,01"," RIO GRANDE DO SUL"," 0"," CENTRO"," 17730000"," PARAPUÃ"," 3536000"," ESP"," -50.800026"," -21.779384",1103
"1104","Funciona","POINT (-46.775225 -24.155763)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 11455,74"," 118000"," 20"," 59"," C.R COSTA AMAL"," 11740000"," ITANHAÉM"," 3522109"," RMBS"," -46.775225"," -24.155763",1104
"1105","Funciona","POINT (-46.329623 -23.588986)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 150000"," "," "," GUAIO"," 8650245"," SUZANO"," 3552502"," RMSP"," -46.329623"," -23.588986",1105
"1106","Funciona","POINT (-48.453544 -22.926919)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 11379,13"," 89500"," "," "," JD DO BOSQUE"," 18600000"," BOTUCATU"," 3507506"," ESP"," -48.453544"," -22.926919",1106
"1107","Funciona","POINT (-49.866753 -22.994062)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34265,54"," 112000"," JOSE JUSTINO DE CARVALHO"," 0"," AGUA DO JACU"," 19900000"," OURINHOS"," 3534708"," ESP"," -49.866753"," -22.994062",1107
"1108","Funciona","POINT (-47.069678 -22.900442)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 24688,96"," 126000"," CULTO A CIENCIA"," 257"," BOTAFOGO"," 13020060"," CAMPINAS"," 3509502"," RMC"," -47.069678"," -22.900442",1108
"1109","Funciona","POINT (-48.138719 -21.780578)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 34500"," 114925"," AV UCHOA"," 416"," JARDIM AMERICA"," 14811238"," ARARAQUARA"," 3503208"," ESP"," -48.138719"," -21.780578",1109
"1110","Funciona","POINT (-50.24758 -20.281023)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," R.ADENAUER ROBERTO LIMA SILVA,"," 198"," PARQUE UNIVERSITARIO"," 15600000"," FERNANDÓPOLIS"," 3515509"," ESP"," -50.24758"," -20.281023",1110
"1111","Funciona","POINT (-46.587232 -23.590657)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 148500"," DR. FRANCISCO MESQUITA"," 0"," "," 3153000"," SÃO PAULO"," 3550308"," RMSP"," -46.587232"," -23.590657",1111
"1112","Funciona","POINT (-46.285767 -23.990386)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 165000"," "," "," VL SANTA ROSA"," 11430080"," GUARUJÁ"," 3518701"," RMBS"," -46.285767"," -23.990386",1112
"1113","Funciona","POINT (-45.608382 -23.03545)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 29017,97"," 124489,92"," FRANCISCO ALVES MONTEIRO"," 0"," PIRACANGAGUA"," 12080000"," TAUBATÉ"," 3554102"," RMVPLN"," -45.608382"," -23.03545",1113
"1114","Funciona","POINT (-46.409344 -23.944292)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 34500"," 150000"," Rua  RUA WALT DISNEY "," 1117"," CIDADE NAUTICA"," 11355010"," SÃO VICENTE"," 3551009"," RMBS"," -46.409344"," -23.944292",1114
"1115","Funciona","POINT (-47.771208 -21.23191)","Atendimento Individual","Casa Paulista","2014"," SEGURANCA PUBLICA"," Entregue"," 1"," "," SPE"," 3100"," 144810"," RUA OLAVO RODRIGUES DE SOUZA N"," 200"," COND GUAPORE"," 14098555"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.771208"," -21.23191",1115
"1116","Funciona","POINT (-47.939306 -21.982616)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 3100"," 115000","  AVENIDA OTTO WERNER ROSEL SN UNIDADE"," 282"," JARDIM IPANEMA"," 13563673"," SÃO CARLOS"," 3548906"," ESP"," -47.939306"," -21.982616",1116
"1117","Funciona","POINT (-46.379597 -23.968469)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 27799,02"," 170000"," CANDIDO RODRIGUES"," 51"," CENTRO"," 11320050"," SÃO VICENTE"," 3551009"," RMSP"," -46.379597"," -23.968469",1117
"1118","Funciona","POINT (-46.329451 -23.588652)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 150000"," "," "," GUAIO"," 8650245"," SUZANO"," 3552502"," RMSP"," -46.329451"," -23.588652",1118
